,genero,idade,idade_parceiro,raa,raa_parceiro,Mesma raa?,importancia_mesma_raca,importancia_mesma_religiao,formao,pref_parceiro_atratividade,pref_parceiro_sinceridade,pref_parceiro_inteligencia,pref_parceiro_engracado,pref_parceiro_ambicao,pref_parceiro_interessescomuns,avaliacao_atratividade,avaliacao_sinceridade,avaliacao_inteligencia,avaliacao_engracado,avaliacao_ambicao,avaliacao_interessescomuns,busco_atratividade,busco_sinceridade,busco_inteligencia,busco_engracado,busco_ambicao,busco_interessescomuns,sou_atrativo,sou_sincero,sou_inteligente,sou_engracado,sou_ambicioso,parceiro_atrativo,parceiro_sincero,parceiro_inteligente,parceiro_engracado,parceiro_ambicioso,interessescomunsparceiro,esportes,esportes_tv,exercicio,jantares,museus,arte,trilhas,videogames,leitura,tv,teatro,filmes,shows,musica,shopping,yoga,correlacao_interesses,expectativas,quantos_acho_vao_gostar_demim,quantos_matches_acho_terei,gostou_parceiro,parceiro_gostou_demim_acho,conhecia_parceiro,decisao,decisao_parceiro,match
8071,b'male',22,26,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',6,6,b'Law',25,25,25,12,3,10,7,6,7,7,7,,30,10,20,15,15,10,8,8,9,10,10,8,6,6,5,4,7,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,0.13,7,,6,7,5,0,b'1',b'0',nao
8072,b'male',22,23,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',6,6,b'Law',20,10,10,30,15,15,3,3,4,3,2,2,30,10,20,15,15,10,8,8,9,10,10,4,8,10,4,10,3,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,0.02,7,,6,7,4,0,b'0',b'1',nao
8073,b'male',22,,b'European/Caucasian-American',b'European/Caucasian-American',b'1',6,6,b'Law',20,20,20,20,5,15,5,8,8,5,8,3,30,10,20,15,15,10,8,8,9,10,10,8,6,7,7,6,7,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,0.08,7,,6,7,6,0,b'1',b'0',nao
8074,b'male',22,23,b'European/Caucasian-American',b'European/Caucasian-American',b'1',6,6,b'Law',20,20,20,20,5,15,4,8,8,8,6,6,30,10,20,15,15,10,8,8,9,10,10,10,7,6,10,7,6,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,0.45,7,,6,8,7,0,b'1',b'0',nao
8075,b'male',22,23,b'European/Caucasian-American',b'European/Caucasian-American',b'1',6,6,b'Law',20,20,20,15,5,20,6,7,10,9,10,5,30,10,20,15,15,10,8,8,9,10,10,3,7,10,8,7,6,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,0.34,7,,6,7,6,0,b'0',b'1',nao
8076,b'male',22,23,b'European/Caucasian-American',b'European/Caucasian-American',b'1',6,6,b'Law',20,20,20,15,10,15,4,4,7,6,8,3,30,10,20,15,15,10,8,8,9,10,10,8,5,8,6,5,7,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,0.27,7,,6,7,5,0,b'1',b'0',nao
8077,b'male',22,27,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',6,6,b'Law',58,5,8,10,7,12,5,7,7,7,7,7,30,10,20,15,15,10,8,8,9,10,10,9,4,5,7,8,9,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,0.12,7,,6,8,5,0,b'1',b'0',nao
8078,b'male',22,30,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',6,6,b'Law',15,20,20,20,5,10,,,,,,,30,10,20,15,15,10,8,8,9,10,10,,,,,,,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,0.35,7,,6,,,,b'0',b'0',nao
8079,b'male',22,23,b'European/Caucasian-American',b'European/Caucasian-American',b'1',6,6,b'Law',20,25,25,30,5,5,6,5,7,4,,0,30,10,20,15,15,10,8,8,9,10,10,7,8,5,7,8,3,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,0.02,7,,6,6,4,0,b'0',b'0',nao
8080,b'male',22,26,b'European/Caucasian-American',b'European/Caucasian-American',b'1',6,6,b'Law',40,5,30,15,5,5,5,6,6,5,6,5,30,10,20,15,15,10,8,8,9,10,10,8,7,7,4,7,4,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,0.25,7,,6,7,3,0,b'0',b'0',nao
8081,b'male',22,28,b'European/Caucasian-American',b'Other',b'0',6,6,b'Law',25,15,25,15,10,10,4,4,4,4,5,4,30,10,20,15,15,10,8,8,9,10,10,7,8,8,6,5,5,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,0.46,7,,6,7,4,0,b'0',b'0',nao
8082,b'male',22,26,b'European/Caucasian-American',b'European/Caucasian-American',b'1',6,6,b'Law',10,30,20,15,15,10,6,6,8,6,8,6,30,10,20,15,15,10,8,8,9,10,10,5,9,8,6,7,3,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,-0.16,7,,6,5,3,0,b'0',b'0',nao
8083,b'male',22,22,b'European/Caucasian-American',b'European/Caucasian-American',b'1',6,6,b'Law',10,20,15,20,15,20,6,4,8,10,7,8,30,10,20,15,15,10,8,8,9,10,10,9,6,10,9,8,8,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,0.57,7,,6,8,10,1,b'1',b'1',sim
8084,b'male',22,27,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',6,6,b'Law',10,25,20,20,5,20,3,4,6,5,7,6,30,10,20,15,15,10,8,8,9,10,10,4,10,10,8,7,6,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,-0.05,7,,6,5,4,0,b'0',b'1',nao
8085,b'male',22,25,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',6,6,b'Law',15,20,25,20,10,10,6,8,9,9,9,8,30,10,20,15,15,10,8,8,9,10,10,7,8,8,9,9,7,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,0.2,7,,6,7,8,0,b'1',b'1',sim
8086,b'male',22,24,b'European/Caucasian-American',b'European/Caucasian-American',b'1',6,6,b'Law',10,15,30,20,15,10,7,6,9,8,8,8,30,10,20,15,15,10,8,8,9,10,10,6,7,6,7,5,4,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,0.1,7,,6,6,5,0,b'0',b'1',nao
8087,b'male',22,26,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',6,6,b'Law',10,10,30,20,10,15,7,4,6,7,7,5,30,10,20,15,15,10,8,8,9,10,10,4,8,9,9,5,4,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,0.17,7,,6,7,3,0,b'0',b'1',nao
8088,b'male',22,24,b'European/Caucasian-American',b'Other',b'0',6,6,b'Law',50,20,10,5,10,5,5,5,8,8,8,2,30,10,20,15,15,10,8,8,9,10,10,5,7,8,8,8,5,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,0.13,7,,6,7,5,0,b'0',b'0',nao
8089,b'male',22,29,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',6,6,b'Law',40,10,30,10,10,,1,2,2,2,1,1,30,10,20,15,15,10,8,8,9,10,10,4,6,6,10,9,7,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,-0.24,7,,6,7,4,0,b'0',b'0',nao
8090,b'male',22,22,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',6,6,b'Law',10,25,25,10,10,20,5,6,7,6,5,,30,10,20,15,15,10,8,8,9,10,10,7,8,9,8,7,5,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,0.09,7,,6,8,4,0,b'1',b'0',nao
8091,b'male',22,22,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',6,6,b'Law',20,20,10,15,5,30,8,8,8,9,9,7,30,10,20,15,15,10,8,8,9,10,10,4,10,10,7,9,3,8,9,8,9,9,9,4,6,8,6,7,9,7,7,7,6,0.08,7,,6,6,4,0,b'0',b'1',nao
8092,b'male',24,28,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',5,1,b'Industrial Engineering',10,20,30,10,10,20,5,8,7,5,3,3,20,15,20,20,15,10,5,7,6,5,7,6,7,6,5,3,3,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.1,7,,2,5,3,0,b'0',b'1',nao
8093,b'male',24,26,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',5,1,b'Industrial Engineering',25,25,25,12,3,10,8,10,10,10,6,8,20,15,20,20,15,10,5,7,6,5,7,8,10,8,9,8,7,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.36,7,,2,8,8,1,b'1',b'1',sim
8094,b'male',24,23,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',5,1,b'Industrial Engineering',20,10,10,30,15,15,3,5,5,5,3,2,20,15,20,20,15,10,5,7,6,5,7,7,8,7,7,5,3,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.52,7,,2,7,5,0,b'0',b'0',nao
8095,b'male',24,,b'European/Caucasian-American',b'European/Caucasian-American',b'1',5,1,b'Industrial Engineering',20,20,20,20,5,15,,,,,,,20,15,20,20,15,10,5,7,6,5,7,,,,,,,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.45,7,,2,,,,b'0',b'0',nao
8096,b'male',24,23,b'European/Caucasian-American',b'European/Caucasian-American',b'1',5,1,b'Industrial Engineering',20,20,20,20,5,15,3,8,8,4,4,6,20,15,20,20,15,10,5,7,6,5,7,7,6,6,7,5,4,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.02,7,,2,7,4,0,b'1',b'0',nao
8097,b'male',24,23,b'European/Caucasian-American',b'European/Caucasian-American',b'1',5,1,b'Industrial Engineering',20,20,20,15,5,20,3,4,4,4,4,0,20,15,20,20,15,10,5,7,6,5,7,6,7,6,7,6,5,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.33,7,,2,6,5,0,b'1',b'0',nao
8098,b'male',24,23,b'European/Caucasian-American',b'European/Caucasian-American',b'1',5,1,b'Industrial Engineering',20,20,20,15,10,15,4,5,8,9,7,3,20,15,20,20,15,10,5,7,6,5,7,6,7,7,6,5,3,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,-0.11,7,,2,4,2,0,b'1',b'0',nao
8099,b'male',24,27,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',5,1,b'Industrial Engineering',58,5,8,10,7,12,5,7,7,7,7,6,20,15,20,20,15,10,5,7,6,5,7,7,5,5,6,5,3,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.21,7,,2,6,2,0,b'0',b'0',nao
8100,b'male',24,30,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',5,1,b'Industrial Engineering',15,20,20,20,5,10,5,4,3,6,5,4,20,15,20,20,15,10,5,7,6,5,7,6,7,5,7,5,2,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.13,7,,2,6,3,0,b'0',b'0',nao
8101,b'male',24,23,b'European/Caucasian-American',b'European/Caucasian-American',b'1',5,1,b'Industrial Engineering',20,25,25,30,5,5,3,10,9,7,,5,20,15,20,20,15,10,5,7,6,5,7,7,6,6,7,7,4,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.21,7,,2,7,4,0,b'1',b'0',nao
8102,b'male',24,26,b'European/Caucasian-American',b'European/Caucasian-American',b'1',5,1,b'Industrial Engineering',40,5,30,15,5,5,,,,,,,20,15,20,20,15,10,5,7,6,5,7,6,7,6,6,5,2,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.18,7,,2,5,3,0,b'0',b'0',nao
8103,b'male',24,28,b'European/Caucasian-American',b'Other',b'0',5,1,b'Industrial Engineering',25,15,25,15,10,10,4,6,5,5,5,4,20,15,20,20,15,10,5,7,6,5,7,6,6,7,5,5,2,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,-0.27,7,,2,5,2,0,b'0',b'0',nao
8104,b'male',24,26,b'European/Caucasian-American',b'European/Caucasian-American',b'1',5,1,b'Industrial Engineering',10,30,20,15,15,10,7,7,7,7,7,7,20,15,20,20,15,10,5,7,6,5,7,6,5,7,7,6,5,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.36,7,,2,6,4,0,b'0',b'1',nao
8105,b'male',24,22,b'European/Caucasian-American',b'European/Caucasian-American',b'1',5,1,b'Industrial Engineering',10,20,15,20,15,20,5,9,8,7,8,6,20,15,20,20,15,10,5,7,6,5,7,6,7,8,7,5,3,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.13,7,,2,7,4,0,b'1',b'0',nao
8106,b'male',24,27,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',5,1,b'Industrial Engineering',10,25,20,20,5,20,2,6,7,2,5,4,20,15,20,20,15,10,5,7,6,5,7,5,3,2,4,2,1,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.19,7,,2,4,4,0,b'0',b'0',nao
8107,b'male',24,25,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',5,1,b'Industrial Engineering',15,20,25,20,10,10,4,9,4,7,8,4,20,15,20,20,15,10,5,7,6,5,7,7,7,7,8,5,5,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.04,7,,2,6,6,0,b'0',b'1',nao
8108,b'male',24,24,b'European/Caucasian-American',b'European/Caucasian-American',b'1',5,1,b'Industrial Engineering',10,15,30,20,15,10,6,7,7,6,9,6,20,15,20,20,15,10,5,7,6,5,7,6,7,5,6,7,3,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.14,7,,2,5,3,0,b'0',b'0',nao
8109,b'male',24,26,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',5,1,b'Industrial Engineering',10,10,30,20,10,15,3,7,8,5,9,5,20,15,20,20,15,10,5,7,6,5,7,6,5,5,6,4,3,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.46,7,,2,4,4,0,b'0',b'0',nao
8110,b'male',24,24,b'European/Caucasian-American',b'Other',b'0',5,1,b'Industrial Engineering',50,20,10,5,10,5,3,5,6,2,8,1,20,15,20,20,15,10,5,7,6,5,7,5,5,6,3,5,2,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.34,7,,2,3,4,0,b'0',b'0',nao
8111,b'male',24,29,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',5,1,b'Industrial Engineering',40,10,30,10,10,,1,3,1,1,3,1,20,15,20,20,15,10,5,7,6,5,7,6,7,7,6,5,2,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.1,7,,2,6,3,0,b'0',b'0',nao
8112,b'male',24,22,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',5,1,b'Industrial Engineering',10,25,25,10,10,20,4,7,5,5,5,,20,15,20,20,15,10,5,7,6,5,7,4,5,5,4,3,2,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.48,7,,2,6,3,0,b'0',b'0',nao
8113,b'male',24,22,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',5,1,b'Industrial Engineering',20,20,10,15,5,30,6,8,8,8,7,6,20,15,20,20,15,10,5,7,6,5,7,5,6,6,7,5,5,6,4,4,5,7,8,8,9,7,4,9,9,9,9,6,3,0.38,7,,2,6,5,0,b'0',b'1',nao
8114,b'male',23,28,b'Asian/Pacific Islander/Asian-American',b'Asian/Pacific Islander/Asian-American',b'1',2,2,b'Industrial Engineering/Operations Research',10,20,30,10,10,20,,,,,,,40,30,0,20,0,10,8,9,9,9,8,,,,,,,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,0.15,7,,1,,,,b'0',b'0',nao
8115,b'male',23,26,b'Asian/Pacific Islander/Asian-American',b'Latino/Hispanic American',b'0',2,2,b'Industrial Engineering/Operations Research',25,25,25,12,3,10,6,8,8,4,5,6,40,30,0,20,0,10,8,9,9,9,8,8,9,10,5,6,5,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,-0.32,7,,1,8,4,0,b'1',b'0',nao
8116,b'male',23,23,b'Asian/Pacific Islander/Asian-American',b'Asian/Pacific Islander/Asian-American',b'1',2,2,b'Industrial Engineering/Operations Research',20,10,10,30,15,15,4,2,6,5,2,3,40,30,0,20,0,10,8,9,9,9,8,5,7,10,5,10,5,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,-0.05,7,,1,3,4,0,b'0',b'1',nao
8117,b'male',23,,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',2,2,b'Industrial Engineering/Operations Research',20,20,20,20,5,15,5,9,9,3,9,4,40,30,0,20,0,10,8,9,9,9,8,10,10,5,7,6,5,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,-0.19,7,,1,10,4,0,b'1',b'0',nao
8118,b'male',23,23,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',2,2,b'Industrial Engineering/Operations Research',20,20,20,20,5,15,,,,,,,40,30,0,20,0,10,8,9,9,9,8,,,,,,,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,-0.01,7,,1,,,,b'0',b'0',nao
8119,b'male',23,23,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',2,2,b'Industrial Engineering/Operations Research',20,20,20,15,5,20,4,8,9,4,5,2,40,30,0,20,0,10,8,9,9,9,8,4,5,9,7,8,5,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,0.02,7,,1,2,2,0,b'0',b'0',nao
8120,b'male',23,23,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',2,2,b'Industrial Engineering/Operations Research',20,20,20,15,10,15,4,5,8,5,8,4,40,30,0,20,0,10,8,9,9,9,8,9,9,9,8,7,5,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,0.21,7,,1,7,4,0,b'1',b'0',nao
8121,b'male',23,27,b'Asian/Pacific Islander/Asian-American',b'Asian/Pacific Islander/Asian-American',b'1',2,2,b'Industrial Engineering/Operations Research',58,5,8,10,7,12,6,7,7,6,6,6,40,30,0,20,0,10,8,9,9,9,8,7,6,10,7,9,4,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,-0.27,7,,1,6,4,0,b'1',b'1',sim
8122,b'male',23,30,b'Asian/Pacific Islander/Asian-American',b'Latino/Hispanic American',b'0',2,2,b'Industrial Engineering/Operations Research',15,20,20,20,5,10,4,9,8,6,7,2,40,30,0,20,0,10,8,9,9,9,8,6,7,6,8,5,4,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,-0.32,7,,1,6,5,0,b'1',b'0',nao
8123,b'male',23,23,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',2,2,b'Industrial Engineering/Operations Research',20,25,25,30,5,5,3,6,5,5,5,,40,30,0,20,0,10,8,9,9,9,8,6,7,6,8,6,4,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,-0.04,7,,1,6,4,0,b'1',b'0',nao
8124,b'male',23,26,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',2,2,b'Industrial Engineering/Operations Research',40,5,30,15,5,5,4,4,2,1,5,5,40,30,0,20,0,10,8,9,9,9,8,8,8,10,7,6,5,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,-0.1,7,,1,7,5,0,b'1',b'0',nao
8125,b'male',23,28,b'Asian/Pacific Islander/Asian-American',b'Other',b'0',2,2,b'Industrial Engineering/Operations Research',25,15,25,15,10,10,4,7,7,5,6,6,40,30,0,20,0,10,8,9,9,9,8,5,9,9,9,8,7,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,-0.16,7,,1,7,6,0,b'0',b'1',nao
8126,b'male',23,26,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',2,2,b'Industrial Engineering/Operations Research',10,30,20,15,15,10,7,7,8,8,8,5,40,30,0,20,0,10,8,9,9,9,8,6,10,10,9,8,7,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,-0.37,7,,1,7,4,0,b'1',b'0',nao
8127,b'male',23,22,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',2,2,b'Industrial Engineering/Operations Research',10,20,15,20,15,20,5,9,9,6,9,5,40,30,0,20,0,10,8,9,9,9,8,7,6,9,8,8,6,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,0.09,7,,1,8,4,0,b'1',b'0',nao
8128,b'male',23,27,b'Asian/Pacific Islander/Asian-American',b'Asian/Pacific Islander/Asian-American',b'1',2,2,b'Industrial Engineering/Operations Research',10,25,20,20,5,20,4,7,8,5,7,10,40,30,0,20,0,10,8,9,9,9,8,1,5,8,5,9,9,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,-0.06,7,,1,4,5,0,b'0',b'1',nao
8129,b'male',23,25,b'Asian/Pacific Islander/Asian-American',b'Asian/Pacific Islander/Asian-American',b'1',2,2,b'Industrial Engineering/Operations Research',15,20,25,20,10,10,5,9,9,7,7,6,40,30,0,20,0,10,8,9,9,9,8,7,8,9,8,7,8,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,-0.2,7,,1,5,4,0,b'0',b'0',nao
8130,b'male',23,24,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',2,2,b'Industrial Engineering/Operations Research',10,15,30,20,15,10,6,7,7,4,7,6,40,30,0,20,0,10,8,9,9,9,8,2,3,7,6,5,5,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,0.25,7,,1,3,4,0,b'0',b'0',nao
8131,b'male',23,26,b'Asian/Pacific Islander/Asian-American',b'Latino/Hispanic American',b'0',2,2,b'Industrial Engineering/Operations Research',10,10,30,20,10,15,4,7,7,5,7,5,40,30,0,20,0,10,8,9,9,9,8,,7,8,5,6,6,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,-0.39,7,,1,5,6,0,b'0',b'0',nao
8132,b'male',23,24,b'Asian/Pacific Islander/Asian-American',b'Other',b'0',2,2,b'Industrial Engineering/Operations Research',50,20,10,5,10,5,3,7,7,2,8,2,40,30,0,20,0,10,8,9,9,9,8,4,9,8,6,7,5,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,0.2,7,,1,3,1,0,b'0',b'0',nao
8133,b'male',23,29,b'Asian/Pacific Islander/Asian-American',b'Latino/Hispanic American',b'0',2,2,b'Industrial Engineering/Operations Research',40,10,30,10,10,,1,3,3,2,2,1,40,30,0,20,0,10,8,9,9,9,8,4,8,8,10,7,10,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,0.08,7,,1,4,4,0,b'0',b'0',nao
8134,b'male',23,22,b'Asian/Pacific Islander/Asian-American',b'Asian/Pacific Islander/Asian-American',b'1',2,2,b'Industrial Engineering/Operations Research',10,25,25,10,10,20,5,7,6,6,5,8,40,30,0,20,0,10,8,9,9,9,8,3,8,8,7,8,8,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,-0.14,7,,1,6,5,0,b'0',b'1',nao
8135,b'male',23,22,b'Asian/Pacific Islander/Asian-American',b'Asian/Pacific Islander/Asian-American',b'1',2,2,b'Industrial Engineering/Operations Research',20,20,10,15,5,30,6,7,7,6,8,6,40,30,0,20,0,10,8,9,9,9,8,4,8,8,3,7,5,10,10,7,8,3,5,4,3,3,10,5,10,10,9,9,3,0.54,7,,1,4,5,0,b'0',b'1',nao
8136,b'male',23,28,b'Asian/Pacific Islander/Asian-American',b'Asian/Pacific Islander/Asian-American',b'1',7,1,b'Masters of Industrial Engineering',10,20,30,10,10,20,5,6,5,5,5,2,25,15,20,20,10,10,8,9,8,8,9,2,4,6,4,9,4,4,7,6,10,9,8,1,8,9,8,8,9,9,8,9,6,0.43,8,,4,6,1,0,b'0',b'1',nao
8137,b'male',23,26,b'Asian/Pacific Islander/Asian-American',b'Latino/Hispanic American',b'0',7,1,b'Masters of Industrial Engineering',25,25,25,12,3,10,5,6,6,5,7,7,25,15,20,20,10,10,8,9,8,8,9,6,7,10,7,6,6,4,7,6,10,9,8,1,8,9,8,8,9,9,8,9,6,-0.14,8,,4,7,2,0,b'0',b'0',nao
8138,b'male',23,23,b'Asian/Pacific Islander/Asian-American',b'Asian/Pacific Islander/Asian-American',b'1',7,1,b'Masters of Industrial Engineering',20,10,10,30,15,15,4,4,5,4,2,2,25,15,20,20,10,10,8,9,8,8,9,4,5,8,6,7,9,4,7,6,10,9,8,1,8,9,8,8,9,9,8,9,6,-0.03,8,,4,6,8,0,b'1',b'1',sim
8139,b'male',23,,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',7,1,b'Masters of Industrial Engineering',20,20,20,20,5,15,5,9,9,4,9,3,25,15,20,20,10,10,8,9,8,8,9,10,7,6,7,6,2,4,7,6,10,9,8,1,8,9,8,8,9,9,8,9,6,0.3,8,,4,6,2,0,b'0',b'0',nao
8140,b'male',23,23,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',7,1,b'Masters of Industrial Engineering',20,20,20,20,5,15,2,5,5,5,10,2,25,15,20,20,10,10,8,9,8,8,9,8,6,7,8,6,2,4,7,6,10,9,8,1,8,9,8,8,9,9,8,9,6,0.61,8,,4,8,5,0,b'1',b'0',nao
8141,b'male',23,23,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',7,1,b'Masters of Industrial Engineering',20,20,20,15,5,20,8,7,8,8,6,4,25,15,20,20,10,10,8,9,8,8,9,4,7,6,4,6,7,4,7,6,10,9,8,1,8,9,8,8,9,9,8,9,6,0.46,8,,4,8,7,0,b'0',b'0',nao
8142,b'male',23,23,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',7,1,b'Masters of Industrial Engineering',20,20,20,15,10,15,4,7,8,6,8,,25,15,20,20,10,10,8,9,8,8,9,8,4,6,7,4,2,4,7,6,10,9,8,1,8,9,8,8,9,9,8,9,6,-0.3,8,,4,8,4,0,b'1',b'0',nao
8143,b'male',23,27,b'Asian/Pacific Islander/Asian-American',b'Asian/Pacific Islander/Asian-American',b'1',7,1,b'Masters of Industrial Engineering',58,5,8,10,7,12,4,6,7,6,7,6,25,15,20,20,10,10,8,9,8,8,9,9,4,6,7,6,6,4,7,6,10,9,8,1,8,9,8,8,9,9,8,9,6,0.58,8,,4,7,1,0,b'1',b'0',nao
8144,b'male',23,30,b'Asian/Pacific Islander/Asian-American',b'Latino/Hispanic American',b'0',7,1,b'Masters of Industrial Engineering',15,20,20,20,5,10,,,,,,,25,15,20,20,10,10,8,9,8,8,9,,,,,,,4,7,6,10,9,8,1,8,9,8,8,9,9,8,9,6,0.27,8,,4,,,,b'0',b'0',nao
8145,b'male',23,23,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',7,1,b'Masters of Industrial Engineering',20,25,25,30,5,5,7,9,9,7,10,2,25,15,20,20,10,10,8,9,8,8,9,7,10,6,7,6,0,4,7,6,10,9,8,1,8,9,8,8,9,9,8,9,6,0.54,8,,4,8,8,0,b'1',b'0',nao
8146,b'male',23,26,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',7,1,b'Masters of Industrial Engineering',40,5,30,15,5,5,5,4,3,2,1,,25,15,20,20,10,10,8,9,8,8,9,4,7,6,6,5,7,4,7,6,10,9,8,1,8,9,8,8,9,9,8,9,6,-0.25,8,,4,7,2,0,b'0',b'0',nao
